averageRating,numVotes,primaryTitle,startYear,genres
7.3,9182,Camille,1936,"Drama,Romance"
7.9,11534,Captains Courageous,1937,"Adventure,Drama,Family"
6.7,1733,Charlie Chan at Monte Carlo,1937,"Crime,Mystery,Thriller"
7.0,1912,Charlie Chan at the Olympics,1937,Mystery
7.0,1684,Charlie Chan on Broadway,1937,"Crime,Mystery"
6.8,2523,A Damsel in Distress,1937,"Comedy,Music,Romance"
7.5,15060,A Day at the Races,1937,"Comedy,Family,Musical"
7.2,9223,Dead End,1937,"Crime,Drama,Film-Noir"
6.9,2667,Double Wedding,1937,"Comedy,Romance"
7.5,4412,Easy Living,1937,"Comedy,Romance"
7.3,2269,The Edge of the World,1937,"Drama,History,Romance"
6.6,1643,Ever Since Eve,1937,"Comedy,Romance"
7.5,5642,The Good Earth,1937,"Drama,Romance"
8.1,40290,The Grand Illusion,1937,"Drama,War"
7.2,5228,Heidi,1937,"Drama,Family,Musical"
7.3,2756,History Is Made at Night,1937,"Comedy,Drama,Romance"
7.1,3222,The Hurricane,1937,"Action,Adventure,Drama"
6.7,2765,In Old Chicago,1938,"Action,Drama,Musical"
7.3,2805,It's Love I'm After,1937,"Comedy,Romance"
7.2,4164,Kid Galahad,1937,"Crime,Drama,Film-Noir"
6.8,1558,Knight Without Armor,1937,"Adventure,Drama,History"
6.7,1891,The Last Gangster,1937,"Crime,Drama,Thriller"
7.1,9644,The Life of Emile Zola,1937,"Biography,Drama"
7.6,15267,Lost Horizon,1937,"Adventure,Drama,Fantasy"
8.1,10254,Make Way for Tomorrow,1937,"Drama,Romance"
6.9,1707,The Man Who Could Work Miracles,1936,"Comedy,Family,Fantasy"
7.1,5288,Marked Woman,1937,"Crime,Drama,Film-Noir"
7.2,12175,My Favorite Wife,1940,"Comedy,Romance"
7.2,3220,Night Must Fall,1937,"Drama,Mystery,Thriller"
7.6,2392,Humanity and Paper Balloons,1937,Drama
6.8,7555,Nothing Sacred,1937,"Comedy,Drama,Fantasy"
7.4,1920,"Oh, Mr. Porter!",1937,"Adventure,Comedy,Crime"
7.2,3061,The Prince and the Pauper,1937,"Adventure,Drama,Family"
7.6,5295,The Prisoner of Zenda,1937,"Adventure,Drama,Romance"
7.7,8427,Pépé le Moko,1937,"Crime,Drama,Romance"
7.4,8176,Shall We Dance,1937,"Comedy,Musical,Romance"
7.6,232159,Snow White and the Seven Dwarfs,1937,"Adventure,Animation,Family"
7.7,9493,Stage Door,1937,"Comedy,Drama,Romance"
7.3,11532,A Star Is Born,1937,"Drama,Romance"
7.4,6733,Stella Dallas,1937,"Drama,Romance"
7.2,2056,They Won't Forget,1937,"Drama,Film-Noir,Mystery"
7.2,8823,Topper,1937,"Comedy,Fantasy,Romance"
6.6,1836,True Confession,1937,"Comedy,Crime"
7.6,9358,Way Out West,1937,"Comedy,Family,Western"
6.9,2028,Wee Willie Winkie,1937,"Adventure,Family"
7.2,8019,You Only Live Once,1937,"Crime,Drama,Film-Noir"
6.8,11638,Young and Innocent,1937,"Crime,Drama,Mystery"
7.9,56527,The Adventures of Robin Hood,1938,"Action,Adventure,Romance"
7.0,2386,The Adventures of Tom Sawyer,1938,"Adventure,Drama,Family"
7.5,12821,Alexander Nevsky,1938,"Action,Biography,Drama"
6.8,2431,Alexander's Ragtime Band,1938,"Drama,Music,Musical"
6.6,3482,Algiers,1938,"Drama,Mystery,Romance"
7.0,3162,The Amazing Dr. Clitterhouse,1938,"Crime,Drama"
7.9,24211,Angels with Dirty Faces,1938,"Crime,Drama,Film-Noir"
7.5,4782,Block-Heads,1938,"Comedy,Family,War"
7.1,5010,Bluebeard's Eighth Wife,1938,"Comedy,Romance"
7.2,6691,Boys Town,1938,"Biography,Drama,Family"
7.8,68614,Bringing Up Baby,1938,Comedy
7.5,8757,The Human Beast,1938,"Crime,Drama"
6.9,4518,Carefree,1938,"Comedy,Musical,Romance"
6.7,1916,Charlie Chan in Honolulu,1938,"Crime,Drama,Mystery"
7.5,9414,A Christmas Carol,1938,"Drama,Family,Fantasy"
7.0,2497,The Citadel,1938,Drama
7.5,3563,The Dawn Patrol,1938,"Drama,War"
6.6,1735,The Divorce of Lady X,1938,"Comedy,Drama,Romance"
7.5,2573,The Baker's Wife,1938,"Comedy,Drama"
6.9,2367,Four Daughters,1938,"Drama,Music,Romance"
7.7,19469,Holiday,1938,"Comedy,Romance"
7.5,3441,Hotel du Nord,1938,"Comedy,Drama,Romance"
7.4,15850,Jezebel,1938,"Drama,Romance"
7.7,59747,The Lady Vanishes,1938,"Crime,Drama,Mystery"
6.7,2145,Love Finds Andy Hardy,1938,"Comedy,Romance"
6.7,3040,The Mad Miss Manton,1938,"Comedy,Mystery"
6.6,1581,Mannequin,1937,Drama
7.3,3456,Marie Antoinette,1938,"Biography,Drama,History"
7.3,2459,Merrily We Live,1938,"Comedy,Romance"
7.7,5572,Olympia Part One: Festival of the Nations,1938,"Documentary,Sport"
7.6,4580,Olympia Part Two: Festival of Beauty,1938,"Documentary,Sport"
7.7,10144,Pygmalion,1938,"Comedy,Drama,Romance"
7.7,10480,Port of Shadows,1938,"Crime,Drama,Romance"
7.0,2022,Rebecca of Sunnybrook Farm,1938,"Comedy,Drama,Family"
6.6,5771,Room Service,1938,Comedy
6.9,1749,The Shopworn Angel,1938,"Drama,Romance"
6.9,1558,The Sidewalks of London,1938,Comedy
6.7,2223,The Sisters,1938,Drama
7.0,2700,A Slight Case of Murder,1938,"Comedy,Crime"
6.6,2456,Swiss Miss,1938,"Comedy,Musical"
6.8,2892,Test Pilot,1938,"Drama,Romance"
7.1,2247,Three Comrades,1938,"Drama,Romance"
6.6,1730,Too Hot to Handle,1938,"Adventure,Comedy,Drama"
7.1,4631,Vivacious Lady,1938,"Comedy,Romance"
7.8,29470,You Can't Take It with You,1938,"Comedy,Drama,Romance"
6.8,1997,You and Me,1938,"Crime,Film-Noir"
7.3,1773,The Young in Heart,1938,"Comedy,Drama"
6.8,1510,The Adventures of Huckleberry Finn,1939,"Adventure,Drama,Family"
7.2,7876,The Adventures of Sherlock Holmes,1939,"Crime,Mystery,Thriller"
7.3,8542,Another Thin Man,1939,"Comedy,Crime,Mystery"
6.8,6632,At the Circus,1939,"Comedy,Musical"
7.5,4907,Bachelor Mother,1939,"Comedy,Romance"
7.5,6828,Beau Geste,1939,"Action,Adventure,Drama"
7.1,4072,The Cat and the Canary,1939,"Comedy,Horror,Mystery"
7.2,1954,Charlie Chan at Treasure Island,1939,"Action,Crime,Mystery"
7.0,1590,Charlie Chan in Reno,1939,"Crime,Mystery,Romance"
6.7,2299,Confessions of a Nazi Spy,1939,"Drama,War"
7.4,13064,Dark Victory,1939,"Drama,Romance"
7.6,13117,Destry Rides Again,1939,"Comedy,Western"
7.1,6123,Dodge City,1939,Western
7.0,7126,Drums Along the Mohawk,1939,"Drama,Romance,War"
7.2,4046,Each Dawn I Die,1939,"Crime,Drama,Film-Noir"
6.8,1870,Fifth Avenue Girl,1939,"Comedy,Romance"
7.1,2506,Five Came Back,1939,"Adventure,Crime,Drama"
6.7,6042,The Flying Deuces,1939,"Comedy,Family,War"
7.4,6888,The Four Feathers,1939,"Adventure,Drama,Romance"
7.3,5691,Angel Street,1940,"Drama,Mystery,Romance"
6.8,2295,Golden Boy,1939,"Drama,Romance,Sport"
8.2,348375,Gone with the Wind,1939,"Drama,Romance,War"
7.9,12049,"Goodbye, Mr. Chips",1939,"Drama,Romance"
6.6,5174,Gulliver's Travels,1939,"Adventure,Animation,Comedy"
7.2,13341,Gunga Din,1939,"Adventure,Comedy,War"
7.4,12386,The Hound of the Baskervilles,1939,"Crime,Mystery,Thriller"
7.8,12888,The Hunchback of Notre Dame,1939,"Drama,Romance"
7.0,3826,In Name Only,1939,"Drama,Romance"
6.6,3056,Intermezzo,1939,"Drama,Music,Romance"
6.8,3607,It's a Wonderful World,1939,"Comedy,Crime,Mystery"
7.0,5193,Jesse James,1939,"Drama,Western"
7.7,8666,Daybreak,1939,"Crime,Drama,Romance"
6.9,2670,Juarez,1939,"Biography,Drama,History"
7.1,7059,The Little Princess,1939,"Comedy,Drama,Family"
7.3,6902,Love Affair,1939,"Comedy,Drama,Romance"
6.8,2119,The Man They Could Not Hang,1939,"Crime,Horror,Sci-Fi"
7.0,2080,The Man in the Iron Mask,1939,"Adventure,History,Romance"
7.8,6117,Midnight,1939,"Comedy,Romance"
8.1,126763,Mr. Smith Goes to Washington,1939,"Comedy,Drama"
7.8,24075,Ninotchka,1939,"Comedy,Romance"
7.8,7278,Of Mice and Men,1939,"Adventure,Drama"
7.4,4237,The Old Maid,1939,Drama
7.7,2409,On Borrowed Time,1939,"Drama,Family,Fantasy"
7.6,16625,Only Angels Have Wings,1939,"Adventure,Drama,Romance"
7.0,6462,The Private Lives of Elizabeth and Essex,1939,"Biography,Drama,History"
6.8,2418,The Rains Came,1939,Drama
7.9,16732,The Roaring Twenties,1939,"Crime,Drama,Thriller"
7.9,32636,The Rules of the Game,1939,"Comedy,Drama"
7.1,12583,Son of Frankenstein,1939,"Drama,Horror,Sci-Fi"
6.9,2776,U-Boat 29,1939,"Thriller,War"
7.8,56932,Stagecoach,1939,"Adventure,Drama,Western"
7.0,1618,Stanley and Livingstone,1939,"Adventure,Drama,History"
6.9,2884,The Story of Vernon and Irene Castle,1939,"Biography,Drama,Musical"
6.8,2724,They Made Me a Criminal,1938,"Crime,Drama,Film-Noir"
6.6,2351,Tower of London,1939,"Drama,History"
7.0,3712,Union Pacific,1939,"Drama,Western"
8.1,453238,The Wizard of Oz,1939,"Adventure,Family,Fantasy"
7.7,15682,The Women,1939,"Comedy,Drama"
7.5,20824,Wuthering Heights,1939,"Drama,Romance"
6.9,1962,You Can't Cheat an Honest Man,1939,"Comedy,Family"
7.5,9647,Young Mr. Lincoln,1939,"Biography,Drama"
7.8,4704,The Story of the Last Chrysanthemum,1939,"Drama,Romance"
7.3,2203,Abe Lincoln in Illinois,1940,"Biography,Drama,History"
7.9,1610,You're Missing the Point,1940,Comedy
7.4,5663,"All This, and Heaven Too",1940,"Drama,Romance"
6.8,1597,Arizona,1940,"Drama,Western"
7.1,8040,The Bank Dick,1940,Comedy
7.0,4020,Boom Town,1940,"Adventure,Drama,Romance"
7.3,2945,Broadway Melody of 1940,1940,Musical
7.0,3332,Brother Orchid,1940,"Comedy,Crime,Drama"
7.0,1837,Charlie Chan at the Wax Museum,1940,Mystery
7.1,1592,Charlie Chan in Panama,1940,"Adventure,Mystery"
7.1,1551,Charlie Chan's Murder Cruise,1940,"Crime,Drama,Mystery"
7.3,4586,Christmas in July,1940,"Comedy,Drama,Romance"
7.2,4588,A Chump at Oxford,1940,"Comedy,Family"
7.2,2829,City for Conquest,1940,"Drama,Sport"
6.6,1905,Comrade X,1940,"Comedy,Romance"
6.8,3340,"Dance, Girl, Dance",1940,"Comedy,Drama,Music"
6.7,3234,Dark Command,1940,"Drama,Romance,War"
7.4,1944,Dr. Ehrlich's Magic Bullet,1940,"Biography,Drama"
7.0,1906,"Edison, the Man",1940,"Biography,Drama"
7.7,108470,Fantasia,1940,"Animation,Family,Fantasy"
6.6,2147,The Fighting 69th,1940,"Action,Adventure,Biography"
6.6,1584,Flash Gordon Conquers the Universe,1940,"Action,Adventure,Family"
7.4,25189,Foreign Correspondent,1940,"Action,Drama,Romance"
7.0,4418,The Ghost Breakers,1940,"Comedy,Horror,Mystery"
6.8,5994,Go West,1940,"Comedy,Musical,Western"
8.1,105870,The Grapes of Wrath,1940,Drama
8.4,250339,The Great Dictator,1940,"Comedy,Drama,War"
7.2,4750,The Great McGinty,1940,"Comedy,Drama"
7.8,66011,His Girl Friday,1940,"Comedy,Drama,Romance"
7.0,1633,The House of the Seven Gables,1940,"Drama,Romance,Thriller"
7.4,4016,I Love You Again,1940,"Comedy,Romance"
6.7,2113,Invisible Stripes,1939,"Action,Crime,Drama"
6.6,1597,It All Came True,1940,"Comedy,Crime,Drama"
6.9,1627,Johnny Apollo,1940,"Crime,Drama,Film-Noir"
6.9,4296,Kitty Foyle,1940,"Drama,Romance"
6.7,2256,Knute Rockne All American,1940,"Biography,Drama,Family"
7.5,15372,The Letter,1940,"Crime,Drama,Film-Noir"
6.9,5310,The Long Voyage Home,1940,"Drama,War"
7.5,11575,The Mark of Zorro,1940,"Action,Adventure,Drama"
7.7,6549,The Mortal Storm,1940,Drama
6.8,3245,My Little Chickadee,1940,"Comedy,Western"
7.2,6002,Night Train to Munich,1940,"Drama,Romance,Thriller"
7.0,4169,Northwest Passage,1940,"Adventure,Drama,History"
7.8,76658,The Philadelphia Story,1940,"Comedy,Romance"
7.5,167582,Pinocchio,1940,"Adventure,Animation,Comedy"
7.4,9693,Pride and Prejudice,1940,"Comedy,Drama,Romance"
6.8,1943,Primrose Path,1940,"Drama,Mystery,Romance"
8.1,159756,Rebecca,1940,"Drama,Mystery,Romance"
7.6,7814,Remember the Night,1939,"Comedy,Drama,Romance"
6.6,3891,The Return of Frank James,1940,"Drama,Western"
6.6,4216,Road to Singapore,1940,"Comedy,Musical,Romance"
7.1,3280,Saps at Sea,1940,Comedy
7.6,11233,The Sea Hawk,1940,"Action,Adventure,History"
8.0,41865,The Shop Around the Corner,1940,"Comedy,Drama,Romance"
6.9,3124,Strange Cargo,1940,"Adventure,Drama,Romance"
6.8,4878,Stranger on the Third Floor,1940,"Crime,Drama,Film-Noir"
6.8,2072,Strike Up the Band,1940,"Comedy,Musical,Romance"
7.2,9718,They Drive by Night,1940,"Crime,Drama,Film-Noir"
7.4,15347,The Thief of Bagdad,1940,"Adventure,Family,Fantasy"
6.7,1544,Torrid Zone,1940,"Action,Adventure,Comedy"
6.8,3153,Virginia City,1940,Western
7.7,11459,Waterloo Bridge,1940,"Drama,Romance,War"
7.3,7261,The Westerner,1940,"Drama,Western"
7.1,1623,Adventures of Captain Marvel,1941,"Action,Adventure,Family"
7.7,15158,Ball of Fire,1941,"Comedy,Romance"
6.7,3332,Blood and Sand,1941,"Drama,Romance,Sport"
6.9,2456,Blossoms in the Dust,1941,"Biography,Drama,Romance"
6.9,3894,The Bride Came C.O.D.,1941,"Comedy,Romance"
7.0,4943,Buck Privates,1941,"Comedy,Musical,War"
6.9,1541,Charlie Chan in Rio,1941,"Crime,Mystery"
8.3,484035,Citizen Kane,1941,"Drama,Mystery"
7.0,2704,Come Live with Me,1941,"Comedy,Romance"
7.6,6159,The Devil and Daniel Webster,1941,"Drama,Fantasy,Romance"
7.6,5018,The Devil and Miss Jones,1941,"Comedy,Romance"
6.8,10363,Dr. Jekyll and Mr. Hyde,1941,"Drama,Horror,Sci-Fi"
7.2,147840,Dumbo,1941,"Adventure,Animation,Drama"
7.1,2307,The Face Behind the Mask,1941,"Crime,Drama,Film-Noir"
6.7,1555,Footsteps in the Dark,1941,"Comedy,Crime,Mystery"
7.3,8238,The Invaders,1941,"Drama,Thriller,War"
7.2,2836,The 47 Ronin,1941,"Drama,History"
7.0,4594,The Great Lie,1941,Drama
7.4,3741,Hellzapoppin',1941,"Action,Comedy,Musical"
7.5,7713,Here Comes Mr. Jordan,1941,"Comedy,Fantasy,Romance"
7.5,20427,High Sierra,1941,"Action,Adventure,Drama"
7.3,2971,Hold Back the Dawn,1941,"Drama,Romance"
7.2,4488,Hold That Ghost,1941,"Comedy,Crime,Horror"
6.9,1509,Mr. Bug Goes to Town,1941,"Animation,Comedy,Family"
7.7,28104,How Green Was My Valley,1941,"Drama,Family"
7.2,5688,I Wake Up Screaming,1941,"Crime,Drama,Film-Noir"
6.7,3300,In the Navy,1941,Comedy
7.6,2077,It Started with Eve,1941,"Comedy,Music,Romance"
7.0,3706,Johnny Eager,1941,"Crime,Film-Noir,Mystery"
7.1,2101,Ladies in Retirement,1941,"Crime,Drama,Film-Noir"
7.7,24699,The Lady Eve,1941,"Comedy,Romance"
7.9,13749,The Little Foxes,1941,"Drama,Romance"
7.4,3625,Love Crazy,1941,"Comedy,Romance"
6.8,1604,Major Barbara,1941,Comedy
7.9,171525,The Maltese Falcon,1941,"Crime,Drama,Film-Noir"
7.2,6767,Man Hunt,1941,"Crime,Drama,Romance"
7.5,9432,The Man Who Came to Dinner,1941,"Comedy,Romance"
7.6,15839,Meet John Doe,1941,"Comedy,Drama,Romance"
7.0,2739,Never Give a Sucker an Even Break,1941,"Comedy,Musical"
6.6,1603,One Foot in Heaven,1941,"Biography,Drama,Romance"
6.7,2479,Out of the Fog,1941,"Crime,Drama,Film-Noir"
7.1,8533,Penny Serenade,1941,"Drama,Romance"
7.2,1955,Mister V,1941,"Adventure,Drama,Thriller"
6.7,4084,The Reluctant Dragon,1941,"Animation,Comedy,Family"
7.2,1727,Stormy Waters,1941,"Action,Drama,Romance"
6.7,3481,Road to Zanzibar,1941,"Adventure,Comedy,Musical"
7.5,4830,The Sea Wolf,1941,"Adventure,Drama"
7.7,20723,Sergeant York,1941,"Biography,Drama,History"
7.2,7260,Shadow of the Thin Man,1941,"Drama,Mystery"
6.9,2735,The Shepherd of the Hills,1941,"Adventure,Drama,Romance"
7.2,4493,The Strawberry Blonde,1941,"Comedy,Romance"
7.9,29910,Sullivan's Travels,1941,"Adventure,Comedy,Drama"
7.1,2105,Sun Valley Serenade,1941,Comedy
7.3,45149,Suspicion,1941,"Drama,Film-Noir,Mystery"
7.0,2306,Swamp Water,1941,"Crime,Drama,Mystery"
6.7,1519,Texas,1941,"Drama,Western"
7.2,5356,That Hamilton Woman,1941,"Drama,History,Romance"
6.6,3210,That Uncertain Feeling,1941,Comedy
7.2,7272,They Died with Their Boots On,1941,"Drama,War,Western"
7.2,1531,The Brothers and Sisters of the Toda Family,1941,Drama
6.8,3662,Topper Returns,1941,"Comedy,Fantasy,Mystery"
6.7,3491,Western Union,1941,"History,Western"
7.2,33081,The Wolf Man,1941,"Horror,Mystery,Romance"
7.2,4090,A Woman's Face,1941,"Drama,Film-Noir,Thriller"
6.7,3128,You'll Never Get Rich,1941,"Comedy,Romance"
6.7,3647,Ziegfeld Girl,1941,"Drama,Musical,Romance"
6.8,5625,Across the Pacific,1942,"Action,Adventure,Drama"
7.1,5270,All Through the Night,1942,"Action,Comedy,Crime"
7.6,1972,Aniki Bobo,1942,"Drama,Family"
7.3,3814,The Murderer Lives at Number 21,1942,"Comedy,Crime,Mystery"
6.6,1740,Babes on Broadway,1941,"Comedy,Family,Musical"
7.3,160776,Bambi,1942,"Adventure,Animation,Drama"
7.7,3256,The Children Are Watching Us,1943,Drama
6.7,5372,The Black Swan,1942,"Adventure,Drama"
8.5,635872,Casablanca,1942,"Drama,Romance,War"
7.0,1523,Castle in the Desert,1942,Mystery
7.2,27575,Cat People,1942,"Fantasy,Horror,Thriller"
7.5,3387,There Was a Father,1942,Drama
6.7,1876,Crossroads,1942,"Crime,Drama,Film-Noir"
6.9,2709,Desperate Journey,1942,"Drama,War"
7.2,3247,Edge of Darkness,1943,"Drama,War"
6.7,2109,Eyes in the Night,1942,"Crime,Mystery"
7.0,2243,Spitfire,1942,"Adventure,Biography,Drama"
6.7,4441,Flying Tigers,1942,"Action,Drama,Romance"
7.0,4043,For Me and My Gal,1942,"Musical,Romance,War"
7.5,4403,Gentleman Jim,1942,"Biography,Drama,Romance"
6.9,2049,George Washington Slept Here,1942,Comedy
7.0,7722,The Glass Key,1942,"Crime,Drama,Film-Noir"
7.1,1647,The Hard Way,1943,"Drama,Music,Romance"
7.3,18840,Holiday Inn,1942,"Comedy,Drama,Music"
7.1,10326,I Married a Witch,1942,"Comedy,Fantasy,Romance"
7.3,5521,In This Our Life,1942,Drama
7.2,6813,In Which We Serve,1942,"Drama,War"
6.7,4907,The Jungle Book,1942,"Action,Adventure,Family"
6.7,3412,Keeper of the Flame,1942,"Drama,Mystery"
7.5,5283,Kings Row,1942,Drama
7.3,3308,"Larceny, Inc",1942,Comedy
7.6,28002,The Magnificent Ambersons,1942,"Drama,Romance"
7.3,1914,Carnival of Sinners,1943,"Fantasy,Horror"
7.3,8176,The Major and the Minor,1942,"Comedy,Romance"
6.6,1502,The Male Animal,1942,"Comedy,Romance"
6.6,1822,Manpower,1941,"Comedy,Drama"
6.8,2504,Moontide,1942,"Crime,Drama,Film-Noir"
7.6,20524,Mrs. Miniver,1942,"Drama,Romance,War"
7.0,1709,My Favorite Blonde,1942,Comedy
7.0,1855,My Sister Eileen,1942,Comedy
7.8,20098,"Now, Voyager",1942,"Drama,Romance"
7.0,2849,One of Our Aircraft Is Missing,1942,"Action,Adventure,Drama"
7.6,8767,Obsession,1943,"Crime,Drama,Romance"
7.4,13488,The Palm Beach Story,1942,"Comedy,Romance"
6.8,2497,Pardon My Sarong,1942,Comedy
7.0,2520,Why We Fight,1942,"Documentary,War"
7.6,12590,The Pride of the Yankees,1942,"Biography,Drama,Romance"
7.9,8865,Random Harvest,1942,"Drama,Romance"
6.6,3735,Reap the Wild Wind,1942,"Action,Adventure,Drama"
7.0,6086,Road to Morocco,1942,"Adventure,Comedy,Family"
6.9,2033,Roxie Hart,1942,Comedy
7.1,29068,Saboteur,1942,"Drama,Thriller,War"
7.1,1949,Son of Fury: The Story of Benjamin Blake,1942,"Drama,Romance"
6.7,3490,The Spoilers,1942,"Drama,Western"
7.3,2668,Tales of Manhattan,1942,"Comedy,Drama,Romance"
7.5,9619,The Talk of the Town,1942,"Comedy,Drama,Romance"
7.5,4635,Went the Day Well?,1942,"Thriller,War"
6.6,1503,This Above All,1942,"Drama,Romance,War"
7.4,11256,This Gun for Hire,1942,"Crime,Drama,Film-Noir"
8.1,47636,To Be or Not to Be,1942,"Comedy,Romance,War"
7.2,2566,The Devil's Envoys,1942,"Drama,Fantasy,Romance"
6.6,2409,Wake Island,1942,"Action,Drama,War"
7.3,2841,Who Done It?,1942,"Comedy,Mystery"
7.1,11488,Woman of the Year,1942,"Comedy,Drama,Romance"
7.6,17654,Yankee Doodle Dandy,1942,"Biography,Drama,Family"
7.1,4362,You Were Never Lovelier,1942,"Comedy,Musical,Romance"
7.0,4799,Action in the North Atlantic,1943,"Drama,War"
7.0,4078,Air Force,1943,"Action,Drama,History"
7.2,1885,Angels of Sin,1943,Drama
6.9,2856,Bataan,1943,"Drama,History,War"
7.1,3703,Cabin in the Sky,1943,"Comedy,Drama,Fantasy"
6.7,1675,The Constant Nymph,1943,"Drama,Music,Mystery"
7.8,11547,Le Corbeau,1943,"Crime,Drama,Horror"
7.1,6033,Destination Tokyo,1943,"Adventure,War"
6.6,2071,The Fallen Sparrow,1943,"Crime,Drama,Film-Noir"
7.3,7368,Five Graves to Cairo,1943,"Thriller,War"
6.8,10805,For Whom the Bell Tolls,1943,"Adventure,Drama,History"
6.6,2169,The Gang's All Here,1943,"Musical,Romance"
6.6,4063,The Ghost Ship,1943,"Drama,Mystery,Thriller"
6.8,2363,Girl Crazy,1943,"Comedy,Musical"
6.6,2365,Guadalcanal Diary,1943,"Drama,War"
6.9,3104,A Guy Named Joe,1943,"Drama,Fantasy,Romance"
7.4,6976,Hangmen Also Die!,1943,"Drama,Film-Noir,Thriller"
7.3,12958,Heaven Can Wait,1943,"Comedy,Drama,Fantasy"
6.7,1806,Hit the Ice,1943,Comedy
7.0,2668,The Human Comedy,1943,"Comedy,Drama,Family"
7.0,14808,I Walked with a Zombie,1943,"Drama,Fantasy,Horror"
7.1,6232,Lassie Come Home,1943,"Adventure,Drama,Family"
6.7,6326,The Leopard Man,1943,"Film-Noir,Horror,Thriller"
8.0,17592,The Life and Death of Colonel Blimp,1943,"Drama,Romance,War"
7.2,3409,Madame Curie,1943,"Biography,Drama,Romance"
7.4,2022,The Memphis Belle: A Story of a Flying Fortress,1944,"Documentary,History,War"
7.6,7964,The More the Merrier,1943,Comedy
7.1,3779,Mr. Lucky,1943,"Comedy,Crime,Romance"
7.0,2298,The Adventures of Baron Munchausen,1943,"Adventure,Comedy,Fantasy"
6.6,1527,A Night to Remember,1942,"Comedy,Crime,Mystery"
6.6,1699,Northern Pursuit,1943,"Adventure,Drama,Romance"
7.4,4076,Old Acquaintance,1943,"Drama,Romance"
8.0,26216,The Ox-Bow Incident,1943,"Drama,Western"
7.2,6246,Phantom Lady,1944,"Crime,Drama,Film-Noir"
6.7,1633,Princess O'Rourke,1943,"Comedy,Romance"
7.5,10539,Sahara,1943,"Action,Drama,War"
6.7,8399,The Seventh Victim,1943,"Drama,Horror,Mystery"
7.8,73460,Shadow of a Doubt,1943,"Drama,Film-Noir,Mystery"
6.9,5486,Sherlock Holmes Faces Death,1943,"Crime,Horror,Mystery"
6.7,5049,Sherlock Holmes in Washington,1943,"Horror,Mystery,Thriller"
7.4,2209,So Proudly We Hail!,1943,"Drama,Romance,War"
7.6,8088,The Song of Bernadette,1943,"Biography,Drama,Mystery"
7.3,3025,Stormy Weather,1943,"Comedy,Drama,Music"
6.7,5981,Sanshiro Sugata,1943,"Action,Adventure,Drama"
6.7,2244,Thank Your Lucky Stars,1943,"Comedy,Musical"
7.5,4049,This Land Is Mine,1943,"Drama,War"
8.1,11645,Day of Wrath,1943,"Drama,History"
7.1,5310,Watch on the Rhine,1943,"Drama,Thriller"
6.7,1792,We Dive at Dawn,1943,"Action,Drama,War"
7.9,77208,Arsenic and Old Lace,1944,"Comedy,Crime,Thriller"
7.1,1689,The Battle of Russia,1943,"Documentary,History,War"
7.1,2549,Between Two Worlds,1944,"Action,Adventure,Drama"
7.3,6935,A Canterbury Tale,1944,"Comedy,Drama,Mystery"
6.9,3490,The Canterville Ghost,1944,"Comedy,Family,Fantasy"
6.7,6260,Cover Girl,1944,"Comedy,Music,Musical"
6.7,7643,The Curse of the Cat People,1944,"Drama,Horror,Mystery"
8.3,175964,Double Indemnity,1944,"Crime,Drama,Film-Noir"
7.7,6857,The Punch Bowl,1944,"Comedy,Family"
7.8,36243,Gaslight,1944,"Crime,Drama,Mystery"
8.1,75313,The Best Years of Our Lives,1946,"Drama,Romance,War"
7.0,14330,Going My Way,1944,"Comedy,Drama,Music"
7.6,5402,Hail the Conquering Hero,1944,"Comedy,War"
7.0,7446,Henry V,1944,"Biography,Drama,History"
7.3,3979,Torment,1944,"Drama,Romance"
7.0,2599,Hollywood Canteen,1944,"Comedy,Music,Romance"
7.1,2682,I'll Be Seeing You,1944,"Drama,Family,Romance"
7.0,3131,It Happened Tomorrow,1944,"Comedy,Fantasy,Romance"
7.5,9983,Jane Eyre,1943,"Drama,Romance"
7.2,3299,The Keys of the Kingdom,1944,"Drama,War"
7.9,54057,Laura,1944,"Drama,Film-Noir,Mystery"
7.6,32750,Lifeboat,1944,"Drama,War"
7.0,4294,The Lodger,1944,"Crime,Horror,Mystery"
7.2,4257,The Mask of Dimitrios,1944,"Crime,Drama,Film-Noir"
7.5,29759,Meet Me in St. Louis,1944,"Comedy,Drama,Family"
